dataset,step,information_end_date,execution_date,target_end_date,market_proxy_5d_return,trailing_12step_compounded_return,trailing_12step_annualized_volatility,validation_q75_volatility_threshold,regime,proposed_mean_wealth
DJIA30_2026,52,2025-01-15,2025-01-16,2025-01-24,0.02662557363510132,0.05888222198354853,0.11617201781599827,0.19076595792690793,Bull,2.048197929021347
DJIA30_2026,53,2025-01-23,2025-01-24,2025-01-31,0.006077186266581158,0.06863580510197287,0.1147885739495872,0.19076595792690793,Bull,1.894878827265537
DJIA30_2026,54,2025-01-30,2025-01-31,2025-02-07,-0.006331348419189475,0.02470743311987844,0.09408831861274462,0.19076595792690793,Bull,1.9466434033617888
DJIA30_2026,55,2025-02-06,2025-02-07,2025-02-14,0.01263630986213693,0.0451632528545276,0.09388059119579152,0.19076595792690793,Bull,2.0306070063519304
DJIA30_2026,56,2025-02-13,2025-02-14,2025-02-24,-0.007940854628880833,0.013943647882030952,0.08636875926723224,0.19076595792690793,Bull,1.941515106761793
DJIA30_2026,57,2025-02-21,2025-02-24,2025-03-03,-0.0030669689178466353,-0.0023757718545354134,0.08234327104240723,0.19076595792690793,Bear,1.7921349803653377
DJIA30_2026,58,2025-02-28,2025-03-03,2025-03-10,-0.0263247668743134,-0.02233145670841019,0.09792432579964902,0.19076595792690793,Bear,1.7034968470477376
DJIA30_2026,59,2025-03-07,2025-03-10,2025-03-17,-0.002373007933298754,-0.014870250417474362,0.09625823209798949,0.19076595792690793,Bear,1.7877112998469624
DJIA30_2026,60,2025-03-14,2025-03-17,2025-03-24,0.011651422580083226,0.011006457029445693,0.09475448333618904,0.19076595792690793,Bull,1.8230180018544964
DJIA30_2026,61,2025-03-21,2025-03-24,2025-03-31,-0.012001389265060447,0.006058709427200659,0.09715894986140752,0.19076595792690793,Bull,1.7027745404099082
DJIA30_2026,62,2025-03-28,2025-03-31,2025-04-07,-0.09968711733818059,-0.0941208861336228,0.22743008109292195,0.19076595792690793,High volatility,1.5195484474122334
DJIA30_2026,63,2025-04-04,2025-04-07,2025-04-14,0.06173821886380515,-0.04605689182478401,0.2675124805432007,0.19076595792690793,High volatility,1.6794660418034701
DJIA30_2026,64,2025-04-11,2025-04-14,2025-04-22,-0.01754253307978315,-0.08709800952519631,0.2601242671918036,0.19076595792690793,High volatility,1.5614398144520283
DJIA30_2026,65,2025-04-21,2025-04-22,2025-04-29,0.03462154865264888,-0.06119720827974329,0.272926932442125,0.19076595792690793,High volatility,1.6858731647381764
DJIA30_2026,66,2025-04-28,2025-04-29,2025-05-06,0.00503645539283748,-0.050457082849116874,0.273580843126697,0.19076595792690793,High volatility,1.7179487752845435
DJIA30_2026,67,2025-05-05,2025-05-06,2025-05-13,0.03764306108156834,-0.027008404118055274,0.28494648122585015,0.19076595792690793,High volatility,1.8933791283676136
DJIA30_2026,68,2025-05-12,2025-05-13,2025-05-20,0.015736999114354555,-0.0037856428460230074,0.2866289048758803,0.19076595792690793,High volatility,1.9190908009052081
DJIA30_2026,69,2025-05-19,2025-05-20,2025-05-28,-0.012967850764592503,-0.013679387296948398,0.2879013262256344,0.19076595792690793,High volatility,1.9054530939401033
DJIA30_2026,70,2025-05-27,2025-05-28,2025-06-04,0.010867669185002704,0.02399607683515459,0.2825808028009994,0.19076595792690793,High volatility,1.963787974086636
DJIA30_2026,71,2025-06-03,2025-06-04,2025-06-11,0.009543083111445139,0.036227131706424665,0.2826506544461416,0.19076595792690793,High volatility,1.974017923795889
DJIA30_2026,72,2025-06-10,2025-06-11,2025-06-18,-0.0167250514030457,0.007161317546358292,0.2849752688164541,0.19076595792690793,High volatility,1.9805737712966542
DJIA30_2026,73,2025-06-17,2025-06-18,2025-06-26,0.024385513861974184,0.04425396210746246,0.28691138079773776,0.19076595792690793,High volatility,2.071160752124397
DJIA30_2026,74,2025-06-25,2025-06-26,2025-07-03,0.036756591002146344,0.2025121474371745,0.1743055639861018,0.19076595792690793,Bull,2.1439734795972782
DJIA30_2026,75,2025-07-02,2025-07-03,2025-07-11,-0.009497125943501827,0.12183183854772794,0.14724255183979,0.19076595792690793,Bull,2.173196700319476
DJIA30_2026,76,2025-07-10,2025-07-11,2025-07-18,-0.0009168426195780288,0.14081609946903284,0.1366467795281028,0.19076595792690793,Bull,2.2241134358184063
DJIA30_2026,77,2025-07-17,2025-07-18,2025-07-25,0.013833248615264804,0.11789406832235438,0.12659778739148875,0.19076595792690793,Bull,2.245210245178096
