dataset,method,seed,fee,fee_bps,protocol_id,accounting_protocol_id,APV,GARR,ARR,AVol,ASR,MDD,Calmar,Turnover
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,2,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7005341625753645,0.31035482159918026,0.32323408514651436,0.32464870156247166,0.9956426241375708,0.37750037795635005,0.822131154621165,42.33929144625398
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,2,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4973312874261493,0.22815377881985044,0.2580995154584148,0.32429864094484556,0.7958698645990027,0.390417737086747,0.5843837437364094,42.33929144625398
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,3,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.2205013017154096,0.5009805717141318,0.5089082010794804,0.4584219235763664,1.1101305912885813,0.42059385168787145,1.1911267121563072,43.29490642019929
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,3,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.172929351913482,0.48452273877338303,0.49774998837375173,0.45827574953611716,1.0861364339649038,0.42217720441571227,1.1476762215145087,43.29490642019929
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,3,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.0807822467383397,0.4521326366683762,0.47543356296229494,0.45798847250157604,1.038090675875382,0.42533209361699786,1.0630108648126413,43.29490642019929
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,3,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.826857239311933,0.3590374927089588,0.40848428672792386,0.45716732279460837,0.893511557717881,0.43470286863414076,0.8259377119757075,43.29490642019929
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,4,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.184400661918412,0.48850736835871,0.5405234126164277,0.5485652924693883,0.9853401592055526,0.46193184638959073,1.0575312617582673,17.575844933903532
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,4,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.1652832154296866,0.48186106862049427,0.5359811321798295,0.5484897386275249,0.9771944567659634,0.4626482127212167,1.0415280019915583,17.575844933903532
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,4,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.127538559407498,0.46865376841555006,0.5268965713066333,0.5483410383319586,0.9608920990291755,0.4640784014685718,1.0098590387583208,17.575844933903532
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,4,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.018128854211024,0.4297058971926946,0.49964288868704465,0.5479142197537948,0.9118998388316315,0.46834868011871356,0.9174914234492471,17.575844933903532
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,5,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9095743943736692,0.39002387648179915,0.44094902319139434,0.4863373441094858,0.9066731735330744,0.3766305779884006,1.0355608367353832,50.656474856389416
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,5,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8617909496294713,0.37220619229732765,0.4279207863575658,0.486173326086713,0.8801815389625934,0.3785730157986755,0.983182046169044,50.656474856389416
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,5,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7697342520944659,0.3372350086241773,0.4018643126899092,0.4858528457925392,0.8271317461038534,0.38244125835623655,0.881795573191137,50.656474856389416
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,5,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5196622210881565,0.237444642038245,0.3236948916869384,0.4849520271450939,0.6674781701450468,0.3939139586573598,0.6027830109081834,50.656474856389416
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,6,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9122023096310328,0.3909973984393258,0.4145124102733603,0.41591937482852914,0.9966172180467695,0.4262402282906482,0.9173169787547816,26.72314823133435
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,6,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8868142570892048,0.38156462068569463,0.40769144573066624,0.41594665865590824,0.9801531933158979,0.42771471624362367,0.8921007535975399,26.72314823133435
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,6,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8370293921892162,0.36288467462259977,0.3940495166452776,0.4160048536337584,0.9472233633893854,0.4306534597191629,0.8426373141394093,26.72314823133435
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,6,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6953040470334257,0.30830158778573624,0.35312372938911346,0.4162084379452412,0.8484300105313397,0.4393883386082196,0.7016608332444463,26.72314823133435
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,7,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.6926920294823264,0.6557857110911443,0.5724906651613675,0.3663750310045605,1.5625810077495192,0.3850543421521596,1.7030991195315526,31.51674009879042
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,7,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.650579596013933,0.6425514366776359,0.5643786319978069,0.36631988422038236,1.5406715723306739,0.38619213491468296,1.6638128500974976,31.51674009879042
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,7,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.5682958883560145,0.6163915604195462,0.548154565670686,0.36621250578968645,1.4968209905575636,0.3884620370747861,1.586748514889962,31.51674009879042
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,7,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.3362785759536564,0.5403256131515433,0.49948236668932394,0.36591372169855285,1.3650277020789279,0.39522647883170814,1.367129081909565,31.51674009879042
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,8,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.883583887497528,0.3803599392080732,0.4013880132537107,0.40357014613010406,0.9945929279028239,0.348796295198479,1.0904930598291855,48.43538164698413
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,8,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8384951927049598,0.3634381880779425,0.3889340951776907,0.40340764855480166,0.9641217675744074,0.35101442811743633,1.0353938726312117,48.43538164698413
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,8,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7514906925886076,0.33019930135879827,0.36402625902564867,0.403088625791867,0.9030923616624499,0.35542970878309654,0.9290143541723596,48.43538164698413
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,8,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5141393213907937,0.23515309301525056,0.2893027505695229,0.40217950449394946,0.7193373787994095,0.3685091295798313,0.638120128213292,48.43538164698413
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,9,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8586448310731645,0.3710252215622849,0.3498542840161287,0.2595268224146511,1.3480467288932458,0.21167675902425398,1.7527914886479,33.403219958876115
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,9,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8278487221852455,0.35941294049136596,0.341338865693808,0.2596544174154848,1.3145890953498252,0.21414125507675963,1.6783918650450294,33.403219958876115
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,9,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7677565004853202,0.3364740063597631,0.3243080290491652,0.2599173484190936,1.2477352166822178,0.2190495483738767,1.5360634562252773,33.403219958876115
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,9,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5989137082118694,0.2698881417215677,0.27321551911523784,0.2607677815639124,1.0477349520583876,0.23361007685274138,1.1552932363088713,33.403219958876115
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,10,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.1648879635337352,0.48172335352652773,0.45609425767687756,0.3550530310058945,1.2845806621752387,0.26505343136609283,1.8174575256155412,45.729624513486336
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,10,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.1159282342428285,0.46456808575294484,0.44430636705947674,0.3548551093314685,1.252078257789582,0.26726972465298526,1.7381994401203715,45.729624513486336
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,10,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.0212641776538374,0.43083623952766437,0.42073058582467515,0.35446589255794664,1.1869423678214563,0.27168385298117304,1.585799946519163,45.729624513486336
SP500_TOP50_EX_PLTR_2026,Proposed Feedback + Reliability-policy,10,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.761645044394029,0.3341197859364238,0.35000324212027073,0.3533515138822469,0.990524246733263,0.2847796962401423,1.173257048686066,45.729624513486336
SP500_TOP50_EX_PLTR_2026,FinGAT,1,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7807001117439087,0.3414469149778867,0.3219570469467237,0.23418201966767693,1.3748153995921915,0.20091330840470445,1.6994738561076406,117.04404775926812
SP500_TOP50_EX_PLTR_2026,FinGAT,1,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.679383781040804,0.3020324109086825,0.2919436402418403,0.23399705659368158,1.24763808781056,0.2038031661452021,1.481980955553437,117.04404775926812
SP500_TOP50_EX_PLTR_2026,FinGAT,1,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.49354428058844,0.22657145216305175,0.23191682683207332,0.23365235518817304,0.9925721769219831,0.20955696449077466,1.0811926614494654,117.04404775926812
SP500_TOP50_EX_PLTR_2026,FinGAT,1,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.0495891415454381,0.024945444144210516,0.051836386602771414,0.2328213113918021,0.22264450918558237,0.27098051401393963,0.09205622859999182,117.04404775926812
SP500_TOP50_EX_PLTR_2026,FinGAT,2,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.3821727009861224,0.17912268481578364,0.18964446695063622,0.22212751598994962,0.8537639567320281,0.20117346645814116,0.8903892146882815,121.86473805702681
SP500_TOP50_EX_PLTR_2026,FinGAT,2,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.300385305667016,0.1430705751982555,0.1584762366069554,0.22194681862548016,0.7140279711527339,0.20438370035035536,0.7000097118948495,121.86473805702681
SP500_TOP50_EX_PLTR_2026,FinGAT,2,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.150895985776232,0.07416973301557528,0.09613977591959523,0.22162027809350132,0.4338040577633152,0.2107726331979446,0.3518945125381608,121.86473805702681
SP500_TOP50_EX_PLTR_2026,FinGAT,2,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,0.7970442171573832,-0.10906587631425346,-0.09086960614248878,0.22092117974403758,-0.41132138732814844,0.34639643229843353,-0.31485854398260404,121.86473805702681
SP500_TOP50_EX_PLTR_2026,FinGAT,3,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.2394771189756104,0.11549307843221546,0.14562874784855878,0.2696064020236918,0.5401531519854695,0.3990326144940989,0.28943267852588883,147.31634908165984
SP500_TOP50_EX_PLTR_2026,FinGAT,3,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.151358616239182,0.07438953092646461,0.10795011499631438,0.26927382731322536,0.40089345508779944,0.41658345756350135,0.17857053508929874,147.31634908165984
SP500_TOP50_EX_PLTR_2026,FinGAT,3,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,0.9932932756824221,-0.0034199718525457223,0.03259284929182585,0.26863346991571474,0.12132832629549861,0.45020277609391346,-0.007596514357859729,147.31634908165984
SP500_TOP50_EX_PLTR_2026,FinGAT,3,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,0.6368782266233693,-0.20522006319128505,-0.19347894782163874,0.266912806085456,-0.7248769763399575,0.5647374882375118,-0.3633901900717729,147.31634908165984
SP500_TOP50_EX_PLTR_2026,FinGAT,4,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.781966700404988,0.34193258113343394,0.33596801548700694,0.288376114677605,1.1650341286503847,0.29030776208001585,1.1778278978265453,169.75517869775223
SP500_TOP50_EX_PLTR_2026,FinGAT,4,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6367727910873167,0.2851077643954725,0.29241892866971086,0.28808211627709407,1.015054084053053,0.2944399348445851,0.968305350787289,169.75517869775223
SP500_TOP50_EX_PLTR_2026,FinGAT,4,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.380597567368126,0.1784384093646154,0.20532075503512234,0.28750956143461087,0.714135397830305,0.30264315423090427,0.5896000186030121,169.75517869775223
SP500_TOP50_EX_PLTR_2026,FinGAT,4,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,0.8270037819823733,-0.09217149315635575,-0.05597376586865103,0.28591652078198815,-0.1957696103588611,0.36425529196108053,-0.2530409171548947,169.75517869775223
SP500_TOP50_EX_PLTR_2026,FinGAT,5,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.201390313796724,0.0979093009088785,0.1227913532607872,0.24205004306374056,0.5072973824196007,0.21854245515639925,0.4480104373258276,134.3525733494638
SP500_TOP50_EX_PLTR_2026,FinGAT,5,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.12325410339075,0.060957281896469206,0.08848080886389616,0.24187243863736832,0.3658160035197422,0.22918357683369606,0.26597578560658397,134.3525733494638
SP500_TOP50_EX_PLTR_2026,FinGAT,5,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,0.9817524501975201,-0.009331651255748752,0.01985972007011393,0.24153791593714352,0.08222195671872118,0.2694724359398849,-0.03462933499376722,134.3525733494638
SP500_TOP50_EX_PLTR_2026,FinGAT,5,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,0.654728450107029,-0.19395658260305093,-0.18600354631123112,0.2407008187006849,-0.772758261958923,0.46101529207501335,-0.42071615830802334,134.3525733494638
SP500_TOP50_EX_PLTR_2026,FinGAT,6,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.63137410725944,0.28294809921660713,0.2759867799918869,0.23156371282312083,1.1918395012205496,0.20356602778239674,1.3899573632151745,132.83054655401995
SP500_TOP50_EX_PLTR_2026,FinGAT,6,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5264331059336176,0.2402484309616122,0.24190782108046519,0.23117929446708474,1.0464078179584027,0.21186610932445749,1.1339634815952997,132.83054655401995
SP500_TOP50_EX_PLTR_2026,FinGAT,6,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.3361709933637524,0.15897807461355162,0.17374990325762033,0.23044019522399412,0.7539913038553483,0.23252758700756793,0.6836955419331706,132.83054655401995
SP500_TOP50_EX_PLTR_2026,FinGAT,6,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,0.8951567859985222,-0.054824896940304346,-0.03072385021091367,0.2284641444587217,-0.13447996526415448,0.3148820173332797,-0.17411250539047513,132.83054655401995
SP500_TOP50_EX_PLTR_2026,FinGAT,7,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.3356300508218566,0.15873918194444792,0.17573427203329647,0.23740543124653657,0.7402285243036545,0.23972928705054297,0.6621601553045973,152.76879309134947
SP500_TOP50_EX_PLTR_2026,FinGAT,7,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.2372925752474233,0.11449175944156043,0.13670922925417783,0.23735190068827516,0.5759769728312568,0.24857426686838968,0.46059377297562065,152.76879309134947
SP500_TOP50_EX_PLTR_2026,FinGAT,7,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.0616069112241429,0.03090323527460037,0.05865914369594141,0.237264942427867,0.2472305562536905,0.28356987164688796,0.10897926177814214,152.76879309134947
SP500_TOP50_EX_PLTR_2026,FinGAT,7,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,0.6695537650804366,-0.18471592426854433,-0.17549111297876754,0.23716510472697883,-0.7399533467657077,0.4555667770766788,-0.4054639924663642,152.76879309134947
SP500_TOP50_EX_PLTR_2026,FinGAT,8,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9740234784484763,0.41371275998467216,0.37439070744064346,0.23477544476079387,1.5946757456773202,0.17119704274082492,2.4165882386823214,140.72331389256294
SP500_TOP50_EX_PLTR_2026,FinGAT,8,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8397377232751744,0.3639072210280725,0.33829296794111086,0.23466877293438218,1.4415764130479514,0.17335226383629787,2.09923546987377,140.72331389256294
SP500_TOP50_EX_PLTR_2026,FinGAT,8,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5976640223821594,0.26938275948863044,0.26609748894204366,0.2345180215016088,1.1346568900685452,0.17914071813785093,1.5037494673954426,140.72331389256294
SP500_TOP50_EX_PLTR_2026,FinGAT,8,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.0448392156055855,0.02258144760315317,0.0495110519448441,0.2345674520604534,0.21107383616071324,0.2433501900974846,0.09279404135294565,140.72331389256294
SP500_TOP50_EX_PLTR_2026,FinGAT,9,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.3603932880282095,0.1696269644420172,0.18098266039921693,0.2201573908468985,0.8220603437523276,0.19391102467672205,0.8747669954547972,162.03641429343025
SP500_TOP50_EX_PLTR_2026,FinGAT,9,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.2543934539989965,0.12230718179439193,0.13957456525047418,0.2200784457147283,0.6342037031259052,0.20900881806285687,0.5851771371560482,162.03641429343025
SP500_TOP50_EX_PLTR_2026,FinGAT,9,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.066306968940749,0.0332242694204552,0.056758374952986676,0.21993882150513464,0.2580643770143217,0.23840054294204838,0.13936322883514374,162.03641429343025
SP500_TOP50_EX_PLTR_2026,FinGAT,9,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,0.6538871536209825,-0.19448402942646215,-0.1916901959394733,0.21966644971717794,-0.8726421180215538,0.45176353576312045,-0.43049961767706435,162.03641429343025
SP500_TOP50_EX_PLTR_2026,FinGAT,10,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.0500215146325842,0.025160371407808135,0.05580144674195818,0.2488714700186205,0.22421793360959827,0.24797090981703573,0.10146501227249845,126.09478003562975
SP500_TOP50_EX_PLTR_2026,FinGAT,10,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,0.9857975191428253,-0.007255738858140459,0.023625604845408196,0.24864372057822032,0.09501790268608801,0.27059808131091345,-0.02681371140175867,126.09478003562975
SP500_TOP50_EX_PLTR_2026,FinGAT,10,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,0.8687762499670726,-0.06910952275840943,-0.040726078947690814,0.2482185886513355,-0.16407344497835896,0.3138754117266561,-0.22018138463994963,126.09478003562975
SP500_TOP50_EX_PLTR_2026,FinGAT,10,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,0.5940127882856396,-0.23291852342952546,-0.23378113032698977,0.24718789677476938,-0.9457628523778595,0.5128798456653654,-0.4541385772867666,126.09478003562975
SP500_TOP50_EX_PLTR_2026,Buy-and-Hold Equal Weight,deterministic,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6134133309739613,0.2757377806737833,0.2556550117229114,0.15169230119517282,1.6853525835432899,0.17758455209096213,1.5527126511124978,1.0000000000000084
SP500_TOP50_EX_PLTR_2026,Buy-and-Hold Equal Weight,deterministic,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6126062207533627,0.2754128450692388,0.2553948675778995,0.15166430502625028,1.6839484250014884,0.1775845520909619,1.5508828995900923,1.0000000000000084
SP500_TOP50_EX_PLTR_2026,Buy-and-Hold Equal Weight,deterministic,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6109920003121705,0.27476273426082054,0.2548745792878757,0.151610927612247,1.6811095565600058,0.1775845520909619,1.5472220473325984,1.0000000000000084
SP500_TOP50_EX_PLTR_2026,Buy-and-Hold Equal Weight,deterministic,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6061493389885864,0.27281048073897285,0.25331371441780426,0.15147174657990287,1.6723495974490445,0.1775845520909619,1.5362286726338368,1.0000000000000084
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,1,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.17767473632944,0.5046875643876756,0.4570148943162653,0.30791341342168677,1.484231846991298,0.2770161079235689,1.8218708224971638,40.312189718336526
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,1,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.134203161708788,0.4888425545981703,0.44634682727978,0.3078979930249912,1.4496581250646583,0.28181558702117615,1.734618584320667,40.312189718336526
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,1,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.0498123146969345,0.45763873759260965,0.42501069320680707,0.3078737706362828,1.380470614071596,0.2916063032720031,1.5693718978554987,40.312189718336526
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,1,0.005,50,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8158993679123272,0.3678018385704305,0.36100229098788944,0.30785406518587805,1.1726409744497648,0.3205957980342843,1.1472447263051713,40.312189718336526
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,2,0.0005,5,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.0189493369730616,0.7861762402280004,0.6276542114464461,0.29911664447194003,2.0983593626309416,0.20930162803725827,3.7561878882664557,34.40183449650898
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,2,0.001,10,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.9674456378511427,0.7701128511832309,0.6184727937355241,0.29893964873311146,2.0688884741671947,0.21014344145909258,3.664700862592204,34.40183449650898
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,2,0.002,20,nextclose_t1_t6_stride5_v2_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.867022362092631,0.738406420017252,0.6001099583136817,0.29859214327166245,2.0097982208717897,0.2118248631014864,3.4859289377351215,34.40183449650898
